Date,Product,City,Quantity,Price
2024-07-04,Phone,Peshawar,24,45000
2024-07-04,Laptop,Quetta,6,75000
2024-07-04,Tablet,Karachi,7,35000
2024-07-05,Phone,Quetta,16,45000
2024-07-05,Tablet,Lahore,7,35000
2024-07-05,Monitor,Karachi,18,25000
2024-07-05,Headphones,Islamabad,20,8000
2024-07-05,Phone,Peshawar,22,45000
2024-07-05,Phone,Peshawar,19,45000
2024-07-05,Monitor,Islamabad,9,25000
2024-07-05,Laptop,Lahore,20,75000
2024-07-05,Headphones,Islamabad,10,8000
2024-07-05,Phone,Multan,13,45000
2024-07-05,Headphones,Lahore,18,8000
2024-07-05,Phone,Karachi,16,45000
2024-07-05,Headphones,Islamabad,22,8000
2024-07-05,Tablet,Lahore,17,35000
2024-07-06,Phone,Karachi,22,45000
2024-07-06,Headphones,Islamabad,13,8000
2024-07-06,Laptop,Peshawar,12,75000
2024-07-06,Tablet,Islamabad,10,35000
2024-07-06,Tablet,Quetta,1,35000
2024-07-06,Laptop,Islamabad,8,75000
2024-07-06,Headphones,Quetta,21,8000
2024-07-06,Monitor,Karachi,22,25000
2024-07-06,Laptop,Islamabad,18,75000
2024-07-06,Headphones,Karachi,2,8000
2024-07-06,Laptop,Karachi,16,75000
2024-07-06,Laptop,Lahore,12,75000
2024-07-06,Phone,Karachi,9,45000
2024-07-07,Headphones,Karachi,3,8000
2024-07-07,Monitor,Islamabad,22,25000
2024-07-07,Phone,Islamabad,21,45000
2024-07-07,Laptop,Peshawar,4,75000
2024-07-07,Laptop,Lahore,2,75000
2024-07-07,Laptop,Karachi,8,75000
2024-07-07,Headphones,Lahore,10,8000
2024-07-07,Headphones,Quetta,16,8000
2024-07-07,Phone,Karachi,23,45000
2024-07-07,Monitor,Lahore,11,25000
2024-07-07,Phone,Peshawar,18,45000
2024-07-07,Tablet,Peshawar,22,35000
2024-07-07,Laptop,Karachi,14,75000
2024-07-07,Laptop,Quetta,8,75000
2024-07-08,Laptop,Peshawar,23,75000
2024-07-08,Phone,Peshawar,15,45000
2024-07-08,Phone,Quetta,17,45000
2024-07-08,Laptop,Lahore,21,75000
2024-07-08,Phone,Peshawar,18,45000
2024-07-08,Headphones,Islamabad,6,8000
2024-07-08,Headphones,Multan,23,8000
2024-07-08,Phone,Multan,14,45000
2024-07-08,Laptop,Peshawar,23,75000
2024-07-08,Phone,Lahore,3,45000
2024-07-08,Phone,Lahore,7,45000
2024-07-08,Phone,Karachi,15,45000
2024-07-08,Tablet,Islamabad,21,35000
2024-07-08,Headphones,Lahore,24,8000
2024-07-09,Monitor,Quetta,16,25000
2024-07-09,Monitor,Islamabad,16,25000
2024-07-09,Tablet,Multan,8,35000
2024-07-09,Phone,Islamabad,7,45000
2024-07-09,Tablet,Quetta,6,35000
2024-07-09,Tablet,Peshawar,2,35000
2024-07-09,Laptop,Quetta,22,75000
2024-07-09,Headphones,Quetta,13,8000
2024-07-09,Monitor,Peshawar,12,25000
2024-07-09,Phone,Peshawar,15,45000
2024-07-09,Monitor,Peshawar,9,25000
2024-07-09,Monitor,Peshawar,2,25000
2024-07-09,Headphones,Peshawar,17,8000
2024-07-10,Monitor,Quetta,5,25000
2024-07-10,Monitor,Karachi,11,25000
2024-07-10,Tablet,Karachi,22,35000
2024-07-10,Headphones,Lahore,19,8000
2024-07-10,Laptop,Karachi,24,75000
2024-07-10,Phone,Multan,7,45000
2024-07-10,Monitor,Karachi,2,25000
2024-07-10,Phone,Quetta,16,45000
2024-07-10,Laptop,Peshawar,12,75000
2024-07-10,Phone,Peshawar,23,45000
2024-07-10,Laptop,Quetta,15,75000
2024-07-10,Tablet,Multan,1,35000
2024-07-10,Monitor,Karachi,13,25000
2024-07-10,Laptop,Quetta,23,75000
2024-07-11,Phone,Lahore,6,45000
2024-07-11,Monitor,Peshawar,13,25000
2024-07-11,Tablet,Islamabad,18,35000
2024-07-11,Monitor,Lahore,3,25000
2024-07-11,Laptop,Multan,1,75000
2024-07-11,Tablet,Lahore,15,35000
2024-07-11,Phone,Quetta,13,45000
2024-07-11,Tablet,Karachi,5,35000
2024-07-11,Tablet,Peshawar,13,35000
2024-07-11,Headphones,Multan,22,8000
2024-07-11,Tablet,Multan,5,35000
2024-07-11,Tablet,Islamabad,19,35000
2024-07-11,Monitor,Lahore,21,25000
2024-07-11,Phone,Islamabad,24,45000
2024-07-12,Monitor,Karachi,18,25000
2024-07-12,Monitor,Karachi,21,25000
2024-07-12,Laptop,Islamabad,22,75000
2024-07-12,Monitor,Peshawar,10,25000
2024-07-12,Headphones,Karachi,24,8000
2024-07-12,Headphones,Islamabad,8,8000
2024-07-12,Laptop,Lahore,15,75000
2024-07-12,Phone,Islamabad,21,45000
2024-07-12,Phone,Islamabad,20,45000
2024-07-12,Monitor,Quetta,23,25000
2024-07-12,Monitor,Karachi,22,25000
2024-07-12,Monitor,Peshawar,4,25000
2024-07-12,Phone,Peshawar,2,45000
2024-07-12,Tablet,Quetta,24,35000
2024-07-13,Headphones,Multan,6,8000
2024-07-13,Tablet,Peshawar,3,35000
2024-07-13,Tablet,Islamabad,7,35000
2024-07-13,Phone,Quetta,10,45000
2024-07-13,Tablet,Lahore,23,35000
2024-07-13,Laptop,Karachi,6,75000
2024-07-13,Monitor,Karachi,16,25000
2024-07-13,Laptop,Karachi,2,75000
2024-07-13,Headphones,Islamabad,24,8000
2024-07-13,Monitor,Lahore,17,25000
2024-07-13,Tablet,Quetta,13,35000
2024-07-13,Headphones,Quetta,1,8000
2024-07-13,Monitor,Karachi,6,25000
2024-07-14,Tablet,Lahore,5,35000
2024-07-14,Laptop,Lahore,13,75000
2024-07-14,Monitor,Lahore,23,25000
2024-07-14,Tablet,Peshawar,18,35000
2024-07-14,Laptop,Peshawar,12,75000
2024-07-14,Headphones,Karachi,7,8000
2024-07-14,Headphones,Lahore,15,8000
2024-07-14,Headphones,Multan,3,8000
2024-07-14,Headphones,Lahore,16,8000
2024-07-14,Phone,Quetta,1,45000
2024-07-14,Monitor,Quetta,16,25000
2024-07-14,Monitor,Karachi,24,25000
2024-07-14,Phone,Multan,12,45000
2024-07-14,Tablet,Lahore,19,35000
2024-07-15,Tablet,Multan,8,35000
2024-07-15,Headphones,Karachi,23,8000
2024-07-15,Laptop,Quetta,12,75000
2024-07-15,Tablet,Quetta,15,35000
2024-07-15,Laptop,Peshawar,2,75000
2024-07-15,Monitor,Karachi,17,25000
2024-07-15,Laptop,Karachi,7,75000
2024-07-15,Monitor,Lahore,13,25000
2024-07-15,Phone,Lahore,1,45000
2024-07-15,Phone,Peshawar,6,45000
2024-07-15,Headphones,Islamabad,13,8000
2024-07-15,Tablet,Multan,11,35000
2024-07-15,Headphones,Islamabad,10,8000
2024-07-15,Monitor,Islamabad,16,25000
2024-07-16,Headphones,Karachi,24,8000
2024-07-16,Laptop,Multan,23,75000
2024-07-16,Monitor,Karachi,20,25000
2024-07-16,Phone,Multan,17,45000
2024-07-16,Tablet,Quetta,17,35000
2024-07-16,Monitor,Karachi,4,25000
2024-07-16,Monitor,Karachi,5,25000
2024-07-16,Laptop,Karachi,23,75000
2024-07-16,Tablet,Peshawar,14,35000
2024-07-16,Phone,Karachi,20,45000
2024-07-16,Monitor,Lahore,10,25000
2024-07-16,Monitor,Lahore,14,25000
2024-07-16,Laptop,Multan,1,75000
2024-07-17,Headphones,Quetta,11,8000
2024-07-17,Phone,Peshawar,23,45000
2024-07-17,Tablet,Multan,18,35000
2024-07-17,Monitor,Lahore,16,25000
2024-07-17,Monitor,Peshawar,18,25000
2024-07-17,Phone,Peshawar,8,45000
2024-07-17,Headphones,Quetta,10,8000
2024-07-17,Monitor,Peshawar,10,25000
2024-07-17,Phone,Karachi,5,45000
2024-07-17,Laptop,Peshawar,10,75000
2024-07-17,Headphones,Quetta,18,8000
2024-07-17,Tablet,Multan,21,35000
2024-07-17,Monitor,Quetta,24,25000
2024-07-17,Phone,Quetta,6,45000
2024-07-18,Laptop,Lahore,3,75000
2024-07-18,Tablet,Karachi,8,35000
2024-07-18,Phone,Lahore,9,45000
2024-07-18,Phone,Multan,5,45000
2024-07-18,Tablet,Islamabad,2,35000
2024-07-18,Laptop,Multan,2,75000
2024-07-18,Laptop,Karachi,7,75000
2024-07-18,Headphones,Peshawar,17,8000
2024-07-18,Monitor,Quetta,10,25000
2024-07-18,Tablet,Islamabad,12,35000
2024-07-18,Tablet,Karachi,2,35000
2024-07-18,Tablet,Lahore,10,35000
2024-07-18,Laptop,Quetta,20,75000
2024-07-18,Monitor,Multan,1,25000
2024-07-19,Headphones,Lahore,4,8000
2024-07-19,Phone,Karachi,13,45000
2024-07-19,Phone,Karachi,12,45000
2024-07-19,Tablet,Multan,11,35000
2024-07-19,Monitor,Islamabad,10,25000
2024-07-19,Laptop,Multan,15,75000
2024-07-19,Monitor,Peshawar,5,25000
2024-07-19,Monitor,Lahore,17,25000
2024-07-19,Laptop,Islamabad,5,75000
2024-07-19,Tablet,Quetta,2,35000
2024-07-19,Monitor,Peshawar,9,25000
2024-07-19,Phone,Islamabad,6,45000
2024-07-19,Laptop,Lahore,18,75000
2024-07-20,Headphones,Karachi,14,8000
2024-07-20,Tablet,Quetta,19,35000
2024-07-20,Laptop,Multan,14,75000
2024-07-20,Headphones,Lahore,8,8000
2024-07-20,Headphones,Peshawar,17,8000
2024-07-20,Monitor,Peshawar,3,25000
2024-07-20,Monitor,Karachi,10,25000
2024-07-20,Monitor,Karachi,17,25000
2024-07-20,Laptop,Quetta,11,75000
2024-07-20,Laptop,Multan,8,75000
2024-07-20,Tablet,Quetta,1,35000
2024-07-20,Monitor,Karachi,13,25000
2024-07-20,Headphones,Karachi,21,8000
2024-07-20,Phone,Peshawar,4,45000
2024-07-21,Tablet,Karachi,7,35000
2024-07-21,Laptop,Islamabad,14,75000
2024-07-21,Tablet,Lahore,5,35000
2024-07-21,Tablet,Karachi,24,35000
2024-07-21,Tablet,Quetta,11,35000
2024-07-21,Tablet,Multan,17,35000
2024-07-21,Phone,Multan,5,45000
2024-07-21,Monitor,Multan,20,25000
2024-07-21,Headphones,Islamabad,3,8000
2024-07-21,Tablet,Quetta,5,35000
2024-07-21,Tablet,Islamabad,15,35000
2024-07-21,Tablet,Karachi,19,35000
2024-07-21,Monitor,Lahore,16,25000
2024-07-21,Laptop,Multan,8,75000
2024-07-22,Laptop,Quetta,13,75000
2024-07-22,Phone,Multan,16,45000
2024-07-22,Laptop,Islamabad,3,75000
2024-07-22,Tablet,Peshawar,1,35000
2024-07-22,Tablet,Karachi,9,35000
2024-07-22,Tablet,Lahore,9,35000
2024-07-22,Phone,Karachi,22,45000
2024-07-22,Tablet,Peshawar,17,35000
2024-07-22,Laptop,Lahore,24,75000
2024-07-22,Monitor,Peshawar,2,25000
2024-07-22,Monitor,Karachi,9,25000
2024-07-22,Headphones,Islamabad,24,8000
2024-07-22,Laptop,Karachi,19,75000
2024-07-23,Tablet,Karachi,13,35000
2024-07-23,Monitor,Karachi,5,25000
2024-07-23,Laptop,Quetta,9,75000
2024-07-23,Monitor,Peshawar,13,25000
2024-07-23,Tablet,Peshawar,1,35000
2024-07-23,Monitor,Multan,15,25000
2024-07-23,Headphones,Peshawar,4,8000
2024-07-23,Headphones,Multan,4,8000
2024-07-23,Monitor,Quetta,20,25000
2024-07-23,Laptop,Islamabad,10,75000
2024-07-23,Laptop,Multan,6,75000
2024-07-23,Laptop,Karachi,24,75000
2024-07-23,Monitor,Islamabad,12,25000
2024-07-23,Laptop,Quetta,20,75000
2024-07-24,Tablet,Peshawar,16,35000
2024-07-24,Headphones,Multan,3,8000
2024-07-24,Tablet,Karachi,14,35000
2024-07-24,Laptop,Lahore,1,75000
2024-07-24,Tablet,Lahore,10,35000
2024-07-24,Laptop,Islamabad,15,75000
2024-07-24,Monitor,Peshawar,7,25000
2024-07-24,Tablet,Lahore,4,35000
2024-07-24,Monitor,Islamabad,14,25000
2024-07-24,Monitor,Quetta,24,25000
2024-07-24,Phone,Islamabad,16,45000
2024-07-24,Laptop,Islamabad,14,75000
2024-07-24,Headphones,Islamabad,3,8000
2024-07-24,Laptop,Karachi,17,75000
2024-07-25,Headphones,Islamabad,21,8000
2024-07-25,Laptop,Multan,14,75000
2024-07-25,Monitor,Islamabad,18,25000
2024-07-25,Tablet,Karachi,3,35000
2024-07-25,Tablet,Karachi,22,35000
2024-07-25,Phone,Quetta,19,45000
2024-07-25,Headphones,Peshawar,3,8000
2024-07-25,Headphones,Lahore,12,8000
2024-07-25,Headphones,Lahore,22,8000
2024-07-25,Monitor,Islamabad,5,25000
2024-07-25,Headphones,Quetta,10,8000
2024-07-25,Tablet,Islamabad,9,35000
2024-07-25,Monitor,Lahore,1,25000
2024-07-25,Laptop,Karachi,13,75000
2024-07-26,Headphones,Peshawar,3,8000
2024-07-26,Headphones,Quetta,19,8000
2024-07-26,Laptop,Karachi,11,75000
2024-07-26,Headphones,Peshawar,16,8000
2024-07-26,Laptop,Quetta,6,75000
2024-07-26,Monitor,Quetta,24,25000
2024-07-26,Tablet,Lahore,3,35000
2024-07-26,Laptop,Karachi,19,75000
2024-07-26,Phone,Quetta,6,45000
2024-07-26,Laptop,Multan,8,75000
2024-07-26,Headphones,Quetta,22,8000
2024-07-26,Monitor,Peshawar,13,25000
2024-07-26,Monitor,Lahore,12,25000
2024-07-27,Laptop,Islamabad,10,75000
2024-07-27,Tablet,Lahore,3,35000
2024-07-27,Phone,Islamabad,4,45000
2024-07-27,Monitor,Karachi,1,25000
2024-07-27,Headphones,Karachi,13,8000
2024-07-27,Headphones,Quetta,24,8000
2024-07-27,Tablet,Multan,4,35000
2024-07-27,Monitor,Karachi,22,25000
2024-07-27,Laptop,Quetta,11,75000
2024-07-27,Headphones,Lahore,19,8000
2024-07-27,Tablet,Karachi,11,35000
2024-07-27,Monitor,Lahore,12,25000
2024-07-27,Monitor,Lahore,11,25000
2024-07-27,Monitor,Multan,6,25000
2024-07-28,Monitor,Karachi,12,25000
2024-07-28,Monitor,Lahore,9,25000
2024-07-28,Headphones,Multan,10,8000
2024-07-28,Tablet,Multan,3,35000
2024-07-28,Monitor,Karachi,3,25000
2024-07-28,Phone,Multan,20,45000
2024-07-28,Phone,Karachi,23,45000
2024-07-28,Tablet,Karachi,16,35000
2024-07-28,Laptop,Islamabad,3,75000
2024-07-28,Laptop,Lahore,10,75000
2024-07-28,Laptop,Peshawar,24,75000
2024-07-28,Phone,Karachi,11,45000
2024-07-28,Laptop,Lahore,8,75000
2024-07-28,Headphones,Multan,6,8000
2024-07-29,Monitor,Quetta,20,25000
2024-07-29,Phone,Karachi,11,45000
2024-07-29,Tablet,Multan,21,35000
2024-07-29,Tablet,Multan,12,35000
2024-07-29,Monitor,Multan,16,25000
2024-07-29,Phone,Multan,18,45000
2024-07-29,Laptop,Multan,13,75000
2024-07-29,Laptop,Karachi,22,75000
2024-07-29,Headphones,Peshawar,3,8000
2024-07-29,Headphones,Islamabad,15,8000
2024-07-29,Laptop,Multan,22,75000
2024-07-29,Tablet,Multan,21,35000
2024-07-29,Tablet,Islamabad,14,35000
2024-07-30,Headphones,Karachi,18,8000
2024-07-30,Monitor,Lahore,14,25000
2024-07-30,Laptop,Quetta,5,75000
2024-07-30,Headphones,Quetta,21,8000
2024-07-30,Headphones,Lahore,14,8000
2024-07-30,Laptop,Karachi,8,75000
2024-07-30,Laptop,Quetta,23,75000
2024-07-30,Tablet,Islamabad,15,35000
2024-07-30,Monitor,Lahore,15,25000
2024-07-30,Monitor,Peshawar,19,25000
2024-07-30,Laptop,Karachi,20,75000
2024-07-30,Phone,Lahore,6,45000
2024-07-30,Headphones,Quetta,19,8000
2024-07-30,Headphones,Karachi,8,8000
2024-07-31,Laptop,Islamabad,6,75000
2024-07-31,Phone,Karachi,20,45000
2024-07-31,Tablet,Karachi,23,35000
2024-07-31,Laptop,Islamabad,15,75000
2024-07-31,Laptop,Multan,3,75000
2024-07-31,Headphones,Islamabad,10,8000
2024-07-31,Laptop,Karachi,15,75000
2024-07-31,Laptop,Islamabad,24,75000
2024-07-31,Laptop,Multan,16,75000
2024-07-31,Headphones,Lahore,17,8000
2024-07-31,Tablet,Islamabad,19,35000
2024-07-31,Tablet,Islamabad,11,35000
2024-07-31,Laptop,Karachi,16,75000
2024-07-31,Headphones,Lahore,5,8000
2024-08-01,Tablet,Peshawar,5,35000
2024-08-01,Tablet,Peshawar,14,35000
2024-08-01,Tablet,Quetta,18,35000
2024-08-01,Headphones,Islamabad,8,8000
2024-08-01,Headphones,Islamabad,5,8000
2024-08-01,Laptop,Lahore,7,75000
2024-08-01,Monitor,Multan,16,25000
2024-08-01,Tablet,Peshawar,23,35000
2024-08-01,Monitor,Quetta,14,25000
2024-08-01,Headphones,Lahore,5,8000
2024-08-01,Headphones,Islamabad,24,8000
2024-08-01,Headphones,Peshawar,9,8000
2024-08-01,Monitor,Quetta,4,25000
2024-08-02,Headphones,Karachi,4,8000
2024-08-02,Laptop,Peshawar,16,75000
2024-08-02,Headphones,Quetta,24,8000
2024-08-02,Phone,Lahore,17,45000
2024-08-02,Monitor,Karachi,15,25000
2024-08-02,Phone,Quetta,4,45000
2024-08-02,Headphones,Quetta,6,8000
2024-08-02,Laptop,Islamabad,16,75000
2024-08-02,Tablet,Multan,4,35000
2024-08-02,Headphones,Peshawar,6,8000
2024-08-02,Laptop,Islamabad,5,75000
2024-08-02,Monitor,Karachi,16,25000
2024-08-02,Phone,Multan,16,45000
2024-08-02,Phone,Quetta,10,45000
2024-08-03,Phone,Islamabad,9,45000
2024-08-03,Monitor,Multan,4,25000
2024-08-03,Laptop,Peshawar,14,75000
2024-08-03,Monitor,Karachi,4,25000
2024-08-03,Phone,Lahore,12,45000
2024-08-03,Headphones,Islamabad,24,8000
2024-08-03,Tablet,Karachi,10,35000
2024-08-03,Monitor,Lahore,4,25000
2024-08-03,Monitor,Islamabad,18,25000
2024-08-03,Laptop,Karachi,13,75000
2024-08-03,Laptop,Karachi,13,75000
2024-08-03,Monitor,Multan,14,25000
2024-08-03,Phone,Islamabad,18,45000
2024-08-03,Tablet,Karachi,1,35000
2024-08-04,Laptop,Quetta,21,75000
2024-08-04,Phone,Islamabad,16,45000
2024-08-04,Headphones,Karachi,15,8000
2024-08-04,Laptop,Multan,22,75000
2024-08-04,Phone,Lahore,5,45000
2024-08-04,Phone,Lahore,6,45000
2024-08-04,Tablet,Quetta,6,35000
2024-08-04,Tablet,Islamabad,3,35000
2024-08-04,Headphones,Multan,16,8000
2024-08-04,Phone,Karachi,12,45000
2024-08-04,Phone,Karachi,4,45000
2024-08-04,Tablet,Lahore,1,35000
2024-08-04,Laptop,Multan,4,75000
2024-08-04,Laptop,Quetta,1,75000
2024-08-05,Monitor,Lahore,21,25000
2024-08-05,Tablet,Lahore,8,35000
2024-08-05,Monitor,Quetta,24,25000
2024-08-05,Tablet,Islamabad,5,35000
2024-08-05,Headphones,Karachi,2,8000
2024-08-05,Phone,Islamabad,12,45000
2024-08-05,Headphones,Multan,22,8000
2024-08-05,Tablet,Peshawar,17,35000
2024-08-05,Phone,Peshawar,7,45000
2024-08-05,Laptop,Peshawar,11,75000
2024-08-05,Laptop,Quetta,4,75000
2024-08-05,Monitor,Lahore,5,25000
2024-08-05,Tablet,Islamabad,6,35000
2024-08-06,Tablet,Karachi,11,35000
2024-08-06,Laptop,Peshawar,1,75000
2024-08-06,Headphones,Islamabad,10,8000
2024-08-06,Phone,Peshawar,20,45000
2024-08-06,Headphones,Peshawar,24,8000
2024-08-06,Headphones,Karachi,21,8000
2024-08-06,Laptop,Multan,11,75000
2024-08-06,Laptop,Multan,24,75000
2024-08-06,Laptop,Multan,17,75000
2024-08-06,Monitor,Quetta,8,25000
2024-08-06,Headphones,Lahore,13,8000
2024-08-06,Tablet,Quetta,20,35000
2024-08-06,Phone,Islamabad,18,45000
2024-08-06,Monitor,Quetta,22,25000
2024-08-07,Tablet,Islamabad,16,35000
2024-08-07,Headphones,Islamabad,2,8000
2024-08-07,Laptop,Lahore,5,75000
2024-08-07,Headphones,Karachi,18,8000
2024-08-07,Phone,Lahore,3,45000
2024-08-07,Monitor,Multan,22,25000
2024-08-07,Monitor,Multan,17,25000
2024-08-07,Phone,Quetta,16,45000
2024-08-07,Tablet,Islamabad,6,35000
2024-08-07,Tablet,Peshawar,19,35000
2024-08-07,Monitor,Peshawar,7,25000
2024-08-07,Monitor,Islamabad,18,25000
2024-08-07,Laptop,Lahore,14,75000
2024-08-07,Tablet,Karachi,6,35000
2024-08-08,Phone,Lahore,8,45000
2024-08-08,Tablet,Islamabad,15,35000
2024-08-08,Laptop,Islamabad,15,75000
2024-08-08,Monitor,Karachi,15,25000
2024-08-08,Monitor,Quetta,16,25000
2024-08-08,Laptop,Quetta,1,75000
2024-08-08,Phone,Karachi,11,45000
2024-08-08,Monitor,Quetta,5,25000
2024-08-08,Headphones,Peshawar,5,8000
2024-08-08,Monitor,Quetta,21,25000
2024-08-08,Headphones,Quetta,6,8000
2024-08-08,Laptop,Quetta,2,75000
2024-08-08,Laptop,Peshawar,6,75000
2024-08-09,Monitor,Quetta,14,25000
2024-08-09,Tablet,Multan,11,35000
2024-08-09,Headphones,Peshawar,4,8000
2024-08-09,Phone,Karachi,24,45000
2024-08-09,Monitor,Lahore,9,25000
2024-08-09,Phone,Karachi,24,45000
2024-08-09,Monitor,Lahore,3,25000
2024-08-09,Tablet,Karachi,16,35000
2024-08-09,Tablet,Multan,11,35000
2024-08-09,Tablet,Lahore,4,35000
2024-08-09,Tablet,Lahore,1,35000
2024-08-09,Laptop,Islamabad,21,75000
2024-08-09,Laptop,Lahore,22,75000
2024-08-09,Headphones,Lahore,16,8000
2024-08-10,Phone,Islamabad,19,45000
2024-08-10,Monitor,Quetta,16,25000
2024-08-10,Monitor,Quetta,11,25000
2024-08-10,Laptop,Islamabad,8,75000
2024-08-10,Monitor,Peshawar,23,25000
2024-08-10,Laptop,Lahore,1,75000
2024-08-10,Headphones,Lahore,21,8000
2024-08-10,Phone,Islamabad,9,45000
2024-08-10,Headphones,Islamabad,12,8000
2024-08-10,Tablet,Peshawar,22,35000
2024-08-10,Tablet,Multan,8,35000
2024-08-10,Tablet,Quetta,17,35000
2024-08-10,Headphones,Karachi,10,8000
2024-08-10,Monitor,Multan,7,25000
2024-08-11,Phone,Quetta,19,45000
2024-08-11,Tablet,Lahore,6,35000
2024-08-11,Tablet,Multan,21,35000
2024-08-11,Tablet,Islamabad,24,35000
2024-08-11,Phone,Peshawar,24,45000
2024-08-11,Tablet,Quetta,19,35000
2024-08-11,Phone,Peshawar,18,45000
2024-08-11,Tablet,Quetta,15,35000
2024-08-11,Headphones,Multan,2,8000
2024-08-11,Headphones,Lahore,14,8000
2024-08-11,Phone,Karachi,21,45000
2024-08-11,Headphones,Peshawar,10,8000
2024-08-11,Phone,Peshawar,16,45000
2024-08-12,Headphones,Karachi,7,8000
2024-08-12,Headphones,Peshawar,8,8000
2024-08-12,Phone,Peshawar,10,45000
2024-08-12,Monitor,Quetta,15,25000
2024-08-12,Headphones,Quetta,8,8000
2024-08-12,Tablet,Karachi,13,35000
2024-08-12,Monitor,Lahore,12,25000
2024-08-12,Phone,Multan,8,45000
2024-08-12,Monitor,Multan,15,25000
2024-08-12,Laptop,Peshawar,12,75000
2024-08-12,Laptop,Lahore,11,75000
2024-08-12,Headphones,Karachi,19,8000
2024-08-12,Headphones,Karachi,14,8000
2024-08-12,Tablet,Quetta,18,35000
2024-08-13,Monitor,Peshawar,13,25000
2024-08-13,Laptop,Islamabad,4,75000
2024-08-13,Headphones,Karachi,17,8000
2024-08-13,Monitor,Peshawar,19,25000
2024-08-13,Headphones,Lahore,9,8000
2024-08-13,Headphones,Quetta,23,8000
2024-08-13,Laptop,Multan,7,75000
2024-08-13,Laptop,Lahore,1,75000
2024-08-13,Headphones,Karachi,7,8000
2024-08-13,Phone,Karachi,7,45000
2024-08-13,Headphones,Lahore,20,8000
2024-08-13,Headphones,Karachi,7,8000
2024-08-13,Tablet,Peshawar,8,35000
2024-08-13,Tablet,Karachi,16,35000
2024-08-14,Tablet,Quetta,3,35000
2024-08-14,Phone,Peshawar,13,45000
2024-08-14,Phone,Islamabad,10,45000
2024-08-14,Headphones,Karachi,18,8000
2024-08-14,Tablet,Karachi,7,35000
2024-08-14,Phone,Quetta,21,45000
2024-08-14,Laptop,Quetta,21,75000
2024-08-14,Headphones,Multan,5,8000
2024-08-14,Monitor,Lahore,23,25000
2024-08-14,Headphones,Lahore,24,8000
2024-08-14,Monitor,Lahore,22,25000
2024-08-14,Tablet,Quetta,7,35000
2024-08-14,Monitor,Lahore,22,25000
2024-08-15,Tablet,Lahore,17,35000
2024-08-15,Laptop,Islamabad,4,75000
2024-08-15,Monitor,Lahore,24,25000
2024-08-15,Headphones,Karachi,23,8000
2024-08-15,Tablet,Multan,16,35000
2024-08-15,Headphones,Quetta,19,8000
2024-08-15,Phone,Peshawar,10,45000
2024-08-15,Tablet,Multan,3,35000
2024-08-15,Monitor,Islamabad,3,25000
2024-08-15,Tablet,Quetta,17,35000
2024-08-15,Headphones,Quetta,10,8000
2024-08-15,Laptop,Karachi,17,75000
2024-08-15,Tablet,Multan,22,35000
2024-08-15,Monitor,Multan,17,25000
2024-08-16,Phone,Lahore,21,45000
2024-08-16,Laptop,Karachi,4,75000
2024-08-16,Phone,Lahore,21,45000
2024-08-16,Tablet,Lahore,23,35000
2024-08-16,Headphones,Quetta,6,8000
2024-08-16,Headphones,Multan,12,8000
2024-08-16,Monitor,Lahore,22,25000
2024-08-16,Headphones,Islamabad,20,8000
2024-08-16,Laptop,Islamabad,17,75000
2024-08-16,Headphones,Multan,17,8000
2024-08-16,Monitor,Islamabad,10,25000
2024-08-16,Tablet,Quetta,7,35000
2024-08-16,Tablet,Karachi,16,35000
2024-08-16,Headphones,Peshawar,13,8000
2024-08-17,Phone,Lahore,3,45000
2024-08-17,Tablet,Peshawar,2,35000
2024-08-17,Headphones,Karachi,16,8000
2024-08-17,Monitor,Karachi,6,25000
2024-08-17,Headphones,Quetta,6,8000
2024-08-17,Tablet,Islamabad,13,35000
2024-08-17,Monitor,Islamabad,7,25000
2024-08-17,Headphones,Karachi,5,8000
2024-08-17,Laptop,Quetta,24,75000
2024-08-17,Monitor,Quetta,7,25000
2024-08-17,Laptop,Multan,2,75000
2024-08-17,Phone,Lahore,17,45000
2024-08-17,Monitor,Islamabad,13,25000
2024-08-17,Laptop,Karachi,21,75000
2024-08-18,Tablet,Multan,21,35000
2024-08-18,Tablet,Peshawar,16,35000
2024-08-18,Phone,Islamabad,20,45000
2024-08-18,Monitor,Lahore,2,25000
2024-08-18,Monitor,Quetta,5,25000
2024-08-18,Monitor,Karachi,18,25000
2024-08-18,Phone,Islamabad,7,45000
2024-08-18,Monitor,Peshawar,11,25000
2024-08-18,Tablet,Lahore,11,35000
2024-08-18,Laptop,Lahore,22,75000
2024-08-18,Tablet,Multan,17,35000
2024-08-18,Tablet,Islamabad,16,35000
2024-08-18,Laptop,Peshawar,13,75000
2024-08-19,Tablet,Lahore,22,35000
2024-08-19,Phone,Karachi,5,45000
2024-08-19,Laptop,Lahore,20,75000
2024-08-19,Tablet,Peshawar,16,35000
2024-08-19,Headphones,Quetta,22,8000
2024-08-19,Tablet,Quetta,22,35000
2024-08-19,Phone,Multan,16,45000
2024-08-19,Monitor,Islamabad,16,25000
2024-08-19,Tablet,Peshawar,14,35000
2024-08-19,Monitor,Multan,6,25000
2024-08-19,Headphones,Lahore,2,8000
2024-08-19,Tablet,Lahore,14,35000
2024-08-19,Laptop,Quetta,16,75000
2024-08-19,Monitor,Multan,23,25000
2024-08-20,Headphones,Quetta,20,8000
2024-08-20,Laptop,Karachi,13,75000
